10 70 3555 1137.8 472.7 461.36 7.1478 -5.1302 2.7995 1098.3 466.75 -16.712 4.2792 -18.569 1117.3 -6.4493 22.54 1.4509 322.66 4.2604 0.40839 311.5 11.565 320.72 1.4422 0.0076964
10 75 3555 1128.3 465.93 462.5 -1.483 6.7444 -3.654 1104.6 467.08 -12.646 2.8146 -5.6483 1124.6 -3.9836 9.9562 1.2738 323.64 3.743 -2.728 315.87 3.2441 319.93 0.89454 0.98074
10 80 3555 1117.1 462.37 466.28 -4.8856 8.8065 -1.6539 1103.3 469.13 -7.3329 1.0005 -0.087436 1127.6 -2.2462 3.1615 1.1099 324.81 1.7861 -3.2214 321.8 -0.88032 322.38 -0.04208 1.6388
10 85 3555 1119.6 461.49 462.06 -7.4639 20.922 -8.0921 1110.6 464.3 -19.395 -1.9068 -6.5802 1137.4 4.8842 -2.1095 9.2395 321.04 9.3083 -5.0168 318.13 -1.4104 320.38 1.3089 2.3274
10 90 3555 1125.9 459.16 466.03 -4.4247 13.774 -3.5856 1100 470.06 -11.357 1.6228 -7.2629 1127.9 -2.783 0.65034 7.281 326.2 8.112 -2.2339 319.99 0.084913 319.15 0.0017722 1.7115
15 0 3555 1135.1 481.29 453.81 11.396 -8.1997 2.464 1085.4 476.49 -7.6702 20.288 -28.569 1113.3 -1.2506 20.101 11.894 320.61 14.155 15.217 307.88 10.092 334.16 3.0428 -0.52809
15 10 3555 1129.9 465.77 461.68 5.8172 9.5058 -15.182 1110.7 458.74 -16.789 5.1134 -17.315 1145.9 -3.0883 4.5207 10.596 309.9 13.438 4.5604 305.9 9.2845 318.67 4.8106 2.713
15 15 3555 1138.3 470.07 462.04 13.846 -2.1651 -3.4224 1106.8 462.4 -12.847 0.44158 -28.689 1129.4 -14.959 24.212 8.6596 314.45 10.95 -0.42696 305.65 18.462 315.8 3.4738 1.0816
15 20 3555 1132.7 470.51 464.95 4.2437 4.8396 -3.834 1102.9 466.74 -13.821 1.0097 -20.743 1125.9 -10.317 13.844 6.7288 316.05 8.7374 -3.184 307.81 10.507 316.13 2.507 1.0854
15 25 3555 1118.6 470.65 469.05 -4.9547 13.59 -3.4068 1099.9 469.26 -14.153 3.1522 -10.226 1125.9 -3.5903 0.23169 5.7878 317.53 6.0946 -1.8796 314.46 1.753 320.18 1.1949 1.4862
15 30 3555 1110.7 470.43 473.37 -6.6626 14.511 1.4732 1093.7 473.55 -11.566 4.9315 -3.7157 1122.5 -0.97249 -3.5042 3.3951 320.93 1.9639 -0.13102 318.78 -0.74516 321.9 -0.28234 1.5854
15 35 3555 1102.1 467.12 476.89 -3.9416 11.2 5.0045 1092.4 475.43 -5.1681 3.796 0.39927 1121 -1.875 -3.5178 2.1786 324.71 -0.97955 0.22554 325.4 -0.39638 324.41 -1.6523 1.7364
15 40 3555 1100.5 467.4 476.1 -1.2308 9.9995 7.9858 1093.2 473.32 3.6957 1.9224 1.9229 1124.9 -2.9312 -3.1114 1.8441 323.56 -2.7422 -0.56534 325 -0.087096 326.62 -1.1307 1.9967
15 45 3555 1107.6 464.75 472.6 -0.60167 10.222 8.6059 1100.9 469.44 9.117 1.2846 4.5623 1127.9 -0.64684 -2.1617 -0.14157 320.88 -4.2109 -1.4662 323.4 -1.4304 324.27 -0.032984 1.9314
15 50 3555 1106.3 461.26 474.85 1.1228 10.122 5.7167 1099.4 471.34 7.7703 2.257 2.949 1127.2 -0.38426 -4.3869 -0.96742 323.02 -3.7591 -0.71354 326.76 -0.32768 322.62 -0.96999 2.1137
15 55 3555 1110.2 461.11 474.17 -1.8021 9.4465 2.1637 1096.8 472.64 1.8259 3.1281 0.65474 1127.9 0.25975 -2.9587 0.36508 323.68 -0.78678 -0.31831 323.76 -1.8138 321.02 -0.80354 2.1988
15 -5 3555 1135.9 489.05 464.71 3.5176 -14.248 10.399 1116.1 465.38 -7.2956 24.139 -6.2386 1076.4 -3.0347 -10.343 -5.2047 294.55 -8.4895 9.8874 327.89 5.9977 333.33 4.7369 -5.1199
15 5 3555 1119.7 473.44 456.07 2.0103 19.96 -11.143 1089.4 472.31 -21.335 6.802 -16.541 1141.4 11.694 -2.3834 8.58 322.8 12.522 3.5137 305.26 2.3355 329.18 2.717 2.741
15 60 3555 1113.4 461.25 472.56 -4.1369 11.647 0.10295 1094.4 473 -3.7248 5.0001 -0.40249 1128.2 -0.2233 -4.9375 1.1551 325.5 0.94694 1.1598 322.11 -1.992 321.3 -0.75301 2.1904
15 65 3555 1134.5 467.6 462.05 -0.49521 -1.3865 -0.41295 1092.2 467.99 -5.2592 11.422 -6.7013 1128.6 -5.1545 10.94 2.1315 325.02 3.7083 6.6177 310.54 2.4859 322.95 1.6164 1.3713
15 70 3555 1132.5 469.81 464.06 0.21849 -2.5305 -0.46056 1093 466.18 -4.86 10.761 -5.8683 1123 -4.1307 12.285 0.78164 324.86 2.1306 5.6996 313.76 1.9799 325.18 1.256 0.75849
15 75 3555 1126.6 461.85 465.4 -1.5418 6.325 -0.77782 1098.7 468.16 -2.6802 5.9982 -1.2914 1126 -2.2378 4.4455 0.33466 327.03 0.88092 1.1628 319.28 -0.47457 322.68 0.27576 1.329
15 80 3555 1118 460.63 471.69 -1.213 7.329 0.62205 1100.6 471.21 -1.0666 1.7702 -1.0383 1129.1 -1.0305 2.0094 1.1682 325.85 1.2284 -1.7182 323.62 -0.81064 322.2 -0.45487 1.8742
15 85 3555 1120.5 459.23 471.4 -1.5224 8.9024 -2.7804 1098.3 469.57 -5.02 2.5754 -1.8209 1130.1 -0.65495 0.33372 0.41261 326.35 2.1141 -0.72083 322.76 0.062862 321.59 -0.3714 2.0156
15 90 3555 1120 460.11 468.85 -4.7819 13.19 -6.1624 1103.6 468.33 -12.462 2.3158 -5.0543 1126 -0.57625 -0.18745 4.1822 324.15 5.8729 -1.4131 322.54 -0.29047 320.84 0.023158 1.5228
20 0 3555 1131.7 487.96 464.89 9.8019 -13.496 15.403 1092 466.11 -17.563 11.528 -30.217 1103.1 10.024 32.085 3.0782 308.38 5.3602 7.972 313.24 17.474 337.02 4.0842 -1.8976
20 10 3555 1138.1 476.5 454.94 7.5738 -2.8583 -0.86218 1091.3 466.73 -12.871 13.243 -26.561 1134.6 -2.0759 18.204 10.615 316.97 12.785 9.8368 299.41 12.765 328.01 4.8472 1.4334
20 15 3555 1137.2 476.44 459.86 8.3473 -3.7593 -1.0056 1091.9 465.96 -13.193 9.244 -21.752 1128.7 -6.4919 19.342 6.5052 318.18 8.4589 5.2308 303.03 12.697 324.08 3.4661 1.0664
20 20 3555 1129.1 471.45 464.79 0.76613 6.3048 -2.858 1091.7 470.08 -11.414 9.9472 -11.312 1128.4 -3.1287 5.2564 4.1038 320.48 5.5846 4.4754 308.05 5.0397 321.61 1.9864 1.5569
20 25 3555 1116.4 465.41 471.92 -3.3592 10.054 -0.16197 1093.7 471.96 -7.2499 7.0524 -3.9385 1125.6 -1.2968 -2.02 0.94582 323.18 0.90768 2.8515 319.45 0.22907 321.96 -0.12459 1.7678
20 30 3555 1109.9 462.88 475.46 -3.3107 8.3288 2.8321 1094.3 472.63 -4.5072 4.6487 -0.88586 1123.8 -1.2444 -2.6528 -0.11922 324.74 -1.2975 1.6838 325.55 -0.54078 322.42 -1.2741 1.8337
20 35 3555 1106 462.19 476.91 -2.0505 4.6878 4.5586 1095.7 472.88 -1.4068 2.5263 0.87557 1122.9 -2.0654 -1.59 -0.36532 324.89 -2.2509 0.71196 328.04 -0.31931 322.88 -1.655 1.8308
20 40 3555 1098.9 462.1 481.99 0.072718 0.83405 6.6047 1090 477.6 1.2587 0.69909 0.81657 1118.4 -2.6004 -0.060183 1.0708 327.99 -1.9507 0.28614 331.64 0.94124 322.63 -3.2152 1.875
20 45 3555 1116.2 475.71 457.31 -7.3692 22.146 9.2648 1083.6 475.75 19.702 0.1337 10.507 1137.9 -1.9685 -3.8559 -2.8013 325.81 -8.8692 -2.6561 307.46 -4.8871 329.44 1.3249 2.6906
20 50 3555 1136.3 465.9 458.9 -13.592 6.4721 1.7444 1103.3 468.31 17.493 2.715 21.003 1130.7 9.8088 14.7 -3.1569 319.23 -7.781 -2.6915 307.63 -13.79 318.1 2.8417 1.4069
20 55 3555 1120 464.09 465.56 -3.1953 13.699 4.0798 1095.9 471.95 8.9642 7.3223 6.5893 1132.7 1.4785 -2.22 -1.8365 324.07 -4.7904 1.2369 315.08 -3.7999 321.43 0.68361 2.2606
20 -5 3555 1115.8 495.78 464.5 4.1963 12.09 5.7795 1090.8 470.18 -14.205 -4.6761 -11.947 1104.2 -0.9252 11.545 0.53191 322 -8.0169 -6.5387 308.44 12.473 329.03 0.31317 -1.0044
20 5 3555 1140.1 481.06 452.97 6.5573 -9.2617 4.2963 1084 473.01 -12.937 21.459 -25.029 1122.8 5.0603 22.29 9.2346 318.26 11.703 17.11 297.87 11.223 336.01 5.5134 0.12599
20 60 3555 1125.3 461.3 464.98 -2.5417 13.131 4.5517 1092.4 472.2 8.3325 9.6426 3.6655 1134.6 0.68636 -4.5702 -2.2326 326.28 -4.1264 4.877 313.97 -3.8089 321 0.7363 2.4623
20 65 3555 1135.5 469.94 463.8 -2.2315 -7.3203 -1.1779 1091.7 462.29 3.6843 14.398 5.8692 1129.9 2.2012 14.496 -0.57 320.36 -1.4722 10.046 312.25 -3.8014 326.26 2.4212 1.2639
20 70 3555 1133.1 465.74 465.12 -0.37413 -0.46873 0.20372 1096 463.54 4.1213 10.463 3.6688 1128.5 2.4562 9.3063 0.32763 322.84 -1.2132 5.601 315.51 -2.6647 323.02 1.4163 1.3191
20 75 3555 1126.6 461.11 465.46 1.7868 6.6585 2.9098 1101.4 466.05 6.4242 7.0835 0.94338 1128.8 3.1407 1.1457 1.1679 324.83 -0.52764 2.6067 319.77 -1.2036 321.54 0.52756 1.5573
